vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,passengercount,tripdistance,fareamount,extra,mtatax,tipamount,tollsamount,improvementsurcharge,totalamount,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,duration
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.13,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.43,4.0,0.0,0.5,0.96,0.0,0.3,5.76,0,0,1,0,0,1,120.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.72,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0,1,0,0,1,0,339.0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.2,16.0,1.0,0.5,2.0,0.0,0.3,19.8,0,0,1,0,0,1,1355.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,6.0,1.0,0.5,2.3,0.0,0.3,10.1,0,1,0,0,1,0,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35,6.0,1.0,0.5,1.0,0.0,0.3,8.8,0,0,1,0,0,1,337.0
1,0,1,0,1,0,0,0,0,0,0,0,0,5,3.85,21.5,0.0,0.5,0.0,0.0,0.3,22.3,0,0,1,0,0,1,2041.0
1,0,1,0,0,0,0,0,0,0,0,0,0,5,1.6,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0,0,1,0,0,1,1206.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.2,21.0,1.0,0.5,0.0,0.0,0.3,22.8,0,1,0,0,1,0,1794.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1,8.5,0.5,0.5,1.25,0.0,0.3,11.05,0,0,1,0,0,1,468.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.78,13.0,1.0,0.5,2.96,0.0,0.3,17.76,0,0,1,0,0,1,1266.0
1,1,0,1,0,0,0,0,0,0,0,0,0,5,0.74,4.5,0.5,0.5,1.16,0.0,0.3,6.96,1,0,0,1,0,0,180.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,0.99,7.0,0.5,0.5,1.0,0.0,0.3,9.3,0,0,1,0,0,1,467.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,420.0
1,1,0,0,0,0,1,0,0,0,0,0,0,6,2.21,10.5,0.0,0.5,1.7,0.0,0.3,13.0,0,1,0,0,1,0,735.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.9,12.5,0.0,0.5,2.0,0.0,0.3,15.3,0,1,0,0,1,0,1026.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.32,7.0,0.0,0.5,1.1,0.0,0.3,8.9,1,0,0,1,0,0,407.0
0,0,1,0,0,0,1,0,0,0,0,0,0,2,0.5,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0,0,1,0,0,1,536.0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,4.93,20.0,0.0,0.5,2.0,0.0,0.3,22.8,0,1,0,0,1,0,1593.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4,7.5,0.5,0.5,1.75,0.0,0.3,10.55,1,0,0,1,0,0,475.0
1,1,0,0,0,1,0,0,1,0,0,0,0,1,2.52,18.0,1.0,0.5,3.96,0.0,0.3,23.76,0,1,0,0,0,1,1620.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.69,12.0,1.0,0.5,0.0,0.0,0.3,13.8,0,0,1,0,0,1,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,8.5,0.0,0.5,1.0,0.0,0.3,10.3,0,0,1,0,0,1,660.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.36,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1,0,0,1,0,0,900.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.52,11.5,0.0,0.5,2.46,0.0,0.3,14.76,1,0,0,0,1,0,1020.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.5,14.5,0.5,0.5,0.0,0.0,0.3,15.8,0,0,0,0,0,0,802.0
0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.5,19.0,0.0,0.5,0.0,0.0,0.3,19.8,0,1,0,0,1,0,1378.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,0,1,0,0,1,0,498.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.29,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1,0,0,1,0,0,288.0
1,0,1,0,0,0,1,0,0,0,0,0,0,2,1.54,7.5,1.0,0.5,0.0,0.0,0.3,9.3,0,0,1,0,0,1,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.3,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0,0,1,0,0,1,390.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,1,0,0,1,480.0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.3,9.0,0.0,0.5,1.95,0.0,0.3,11.75,0,1,0,0,1,0,670.0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.7,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,250.0
0,1,0,0,0,0,0,0,0,0,0,1,0,2,1.1,7.0,1.0,0.5,2.0,0.0,0.3,10.8,0,0,1,0,0,1,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.24,6.5,0.5,0.5,1.56,0.0,0.3,9.36,0,0,1,0,0,1,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7,9.5,0.5,0.5,1.0,0.0,0.3,11.8,1,0,0,1,0,0,720.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.36,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0,1,0,0,1,0,600.0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,2.19,12.0,0.0,0.5,0.0,0.0,0.3,12.8,1,0,0,1,0,0,1020.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.25,8.0,1.0,0.5,1.96,0.0,0.3,11.76,0,0,1,0,0,1,607.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.42,10.5,0.0,0.5,2.82,0.0,0.3,14.12,0,1,0,0,1,0,875.0
1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.45,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0,0,1,0,0,1,153.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.3,10.0,1.0,0.5,2.3,0.0,0.3,14.1,0,0,1,0,0,1,580.0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.15,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0,1,0,0,1,0,480.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0.68,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,388.0
1,0,1,0,0,0,0,0,0,0,0,1,0,4,5.04,21.0,0.0,0.5,0.0,0.0,0.3,21.8,0,0,1,0,0,1,1579.0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.46,10.5,1.0,0.5,3.69,0.0,0.3,15.99,0,0,1,0,0,1,905.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,9.0,1.0,0.5,0.0,0.0,0.3,10.8,0,0,1,0,0,1,739.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0,0,1,0,0,1,10.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.6,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0,0,1,0,0,1,329.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0,0,0,0,0,0,373.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.8,15.0,0.5,0.5,0.0,0.0,0.3,16.3,1,0,0,1,0,0,930.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,6.02,19.5,0.5,0.5,0.0,0.0,0.3,20.8,0,0,1,0,0,1,973.0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.8,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0,1,0,0,1,0,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.74,7.0,1.0,0.5,1.76,0.0,0.3,10.56,0,0,1,0,0,1,293.0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.2,4.5,1.0,0.5,0.0,0.0,0.3,6.3,0,0,1,0,0,1,252.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.06,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,1,0,0,1,0,679.0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,1,0,0,1,0,0,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.51,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0,1,0,0,1,0,577.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.65,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0,0,1,0,0,1,524.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,4.0,1.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,155.0
1,0,1,0,0,0,0,0,0,0,0,0,0,5,1.12,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0,0,1,0,0,1,453.0
0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.7,25.5,0.0,0.5,0.0,0.0,0.3,26.3,0,1,0,0,1,0,2495.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.52,8.5,0.5,0.5,0.0,0.0,0.3,9.8,1,0,0,1,0,0,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.36,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0,0,1,0,0,1,465.0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,5.0,21.0,0.0,0.5,0.0,0.0,0.3,21.8,0,0,1,0,0,1,1740.0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.76,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,310.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.15,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,1,0,0,1,0,726.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.67,6.0,1.0,0.5,1.0,0.0,0.3,8.8,0,1,0,0,1,0,420.0
0,0,1,0,1,0,0,0,0,0,0,0,0,2,1.7,14.0,0.0,0.5,0.0,0.0,0.3,14.8,1,0,0,1,0,0,1320.0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.2,18.5,0.0,0.5,0.0,0.0,0.3,19.3,0,1,0,0,1,0,1020.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.48,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1,0,0,1,0,0,199.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,1,0,0,1,360.0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.16,15.5,0.0,0.5,3.26,0.0,0.3,19.56,0,1,0,0,1,0,1440.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4,8.0,1.0,0.5,1.0,0.0,0.3,10.8,0,1,0,0,1,0,594.0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,4.33,18.0,0.5,0.5,5.79,0.0,0.3,25.09,0,0,1,0,0,1,1314.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.9,21.5,0.0,0.5,4.45,0.0,0.3,26.75,0,1,0,0,1,0,1491.0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,2.81,12.0,0.5,0.5,2.0,0.0,0.3,15.3,0,0,1,0,0,0,780.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.4,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0,0,1,0,0,1,714.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.6,4.0,0.0,0.5,1.4,0.0,0.3,6.2,0,0,1,0,0,1,114.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.01,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,244.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,19.5,0.5,0.5,3.0,0.0,0.3,23.8,0,0,1,0,0,1,1101.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.61,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0,0,1,0,0,1,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,11.0,0.5,0.5,2.0,0.0,0.3,14.3,0,0,0,0,0,0,903.0
1,0,1,0,0,0,0,0,0,0,0,0,0,6,1.89,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0,1,0,0,1,0,582.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.24,12.5,0.5,0.5,2.0,0.0,0.3,15.8,0,0,1,0,0,1,967.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9,12.0,0.0,0.5,3.2,0.0,0.3,16.0,0,1,0,0,1,0,1020.0
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.16,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0,0,1,0,0,1,480.0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0,0,1,0,0,1,368.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.6,17.0,1.0,0.5,0.0,0.0,0.3,18.8,0,0,1,0,0,1,1511.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,2.5,1.0,0.5,0.0,0.0,0.3,4.3,0,0,1,0,0,1,0.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.21,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0,1,0,0,1,0,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.4,18.0,0.0,0.5,3.38,0.0,0.3,22.18,0,1,0,0,1,0,1052.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.54,4.5,1.0,0.5,1.0,0.0,0.3,7.3,0,0,1,0,0,1,300.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4,6.5,0.0,0.5,0.0,0.0,0.3,7.3,1,0,0,1,0,0,335.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,2.81,12.5,0.0,0.5,2.66,0.0,0.3,15.96,1,0,0,1,0,0,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.92,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0,0,1,0,0,1,371.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9,12.0,0.0,0.5,2.55,0.0,0.3,15.35,0,1,0,0,1,0,960.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.62,4.5,0.0,0.5,0.0,0.0,0.3,5.3,1,0,0,1,0,0,180.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.1,8.5,1.0,0.5,0.0,0.0,0.3,10.3,0,0,1,0,0,1,500.0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.24,3.5,0.0,0.5,0.86,0.0,0.3,5.16,1,0,0,1,0,0,60.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.39,13.0,1.0,0.5,3.7,0.0,0.3,18.5,0,0,1,0,0,1,1212.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,19.5,1.0,0.5,2.0,0.0,0.3,23.3,0,1,0,0,1,0,1800.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.84,7.0,0.5,0.5,2.08,0.0,0.3,10.38,0,0,1,0,0,1,485.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,2.68,11.5,0.0,0.5,2.46,0.0,0.3,14.76,0,1,0,0,1,0,855.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.5,23.5,0.0,0.5,0.0,0.0,0.3,24.3,0,1,0,0,1,0,2280.0
0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.4,8.5,0.5,0.5,1.95,0.0,0.3,11.75,0,0,1,0,0,1,651.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,8.5,0.5,0.5,1.95,0.0,0.3,11.75,1,0,0,1,0,0,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0,1,0,0,1,0,60.0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.6,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0,1,0,0,1,0,360.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,449.0
1,0,0,0,1,0,0,0,1,0,0,0,0,6,0.12,0.0,-0.5,-0.5,0.0,0.0,-0.3,0.0,1,0,0,1,0,0,29.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.22,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0,0,1,0,0,1,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.7,10.0,0.0,0.5,2.7,0.0,0.3,13.5,0,1,0,0,1,0,840.0
1,0,1,0,0,0,0,0,0,0,0,0,0,3,0.7,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,0,1,0,0,1,518.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.5,0.5,0.5,0.0,0.0,0.3,3.8,1,0,0,1,0,0,9.0
1,1,0,0,0,0,0,1,0,0,1,0,0,1,1.42,10.0,0.0,0.5,1.0,0.0,0.3,11.8,0,1,0,0,1,0,846.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,6.0,1.0,0.5,1.2,0.0,0.3,9.0,0,0,1,0,0,1,323.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0.02,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0,0,1,0,0,1,10.0
1,0,1,0,0,0,1,0,0,0,0,1,0,6,1.28,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0,1,0,0,1,0,950.0
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.4,6.0,0.0,0.5,0.34,0.0,0.3,7.14,0,1,0,0,1,0,445.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.79,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0,0,1,0,0,1,227.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7,8.5,0.5,0.5,1.96,0.0,0.3,11.76,0,0,1,0,0,1,602.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.19,10.0,0.5,0.5,2.82,0.0,0.3,14.12,0,0,1,0,0,1,595.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,0,1,0,0,1,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,9.0,0.0,0.5,1.96,0.0,0.3,11.76,0,1,0,0,1,0,772.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,12.5,0.0,0.5,3.95,0.0,0.3,17.25,0,1,0,0,1,0,871.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.42,15.5,0.0,0.5,3.26,0.0,0.3,19.56,0,0,1,0,0,1,1260.0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.7,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0,1,0,0,1,0,972.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.42,11.5,0.5,0.5,1.0,0.0,0.3,13.8,1,0,0,1,0,0,840.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.89,10.5,0.0,0.5,0.0,0.0,0.3,11.3,1,0,0,1,0,0,480.0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.64,4.5,1.0,0.5,1.26,0.0,0.3,7.56,0,0,1,0,0,1,220.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,10.0,0.0,0.5,2.15,0.0,0.3,12.95,0,1,0,0,1,0,667.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1.97,10.5,1.0,0.5,3.08,0.0,0.3,15.38,0,0,1,0,0,1,843.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.03,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0,0,1,0,0,1,260.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.77,10.0,0.0,0.5,1.0,0.0,0.3,11.8,0,1,0,0,1,0,840.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,6.5,0.0,0.5,1.45,0.0,0.3,8.75,1,0,0,1,0,0,401.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0,0,1,0,0,1,135.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,5.29,23.5,0.5,0.5,4.96,0.0,0.3,29.76,0,0,1,0,0,1,2075.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.5,8.5,0.5,0.5,1.95,0.0,0.3,11.75,0,0,1,0,0,1,633.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6,18.0,0.0,0.5,3.76,0.0,0.3,22.56,0,0,1,0,0,1,1800.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.33,21.5,1.0,0.5,4.66,0.0,0.3,27.96,0,0,1,0,0,1,1871.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.6,15.0,0.0,0.5,0.0,0.0,0.3,15.8,1,0,0,1,0,0,660.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.8,6.5,0.0,0.5,1.45,0.0,0.3,8.75,0,1,0,0,1,0,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.0,10.5,0.5,0.5,2.35,0.0,0.3,14.15,0,0,1,0,0,1,776.0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.42,4.0,1.0,0.5,0.87,0.0,0.3,6.67,0,0,1,0,0,1,240.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,1,0,0,1,0,0,1273.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0,1,0,0,1,0,960.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,10.0,0.0,0.5,1.62,0.0,0.3,12.42,0,0,1,0,0,1,747.0
1,1,0,1,0,0,0,0,0,0,0,0,0,3,0.68,4.0,0.5,0.5,1.06,0.0,0.3,6.36,1,0,0,1,0,0,106.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,300.0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.1,10.0,0.0,0.5,0.0,0.0,0.3,10.8,1,0,0,1,0,0,660.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4,14.0,1.0,0.5,0.0,0.0,0.3,15.8,0,1,0,0,1,0,1398.0
0,1,0,1,0,0,0,0,0,0,0,1,0,1,1.2,8.0,0.0,0.5,1.75,0.0,0.3,10.55,1,0,0,1,0,0,600.0
1,0,1,0,0,0,0,0,0,0,0,0,0,5,1.25,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0,1,0,0,1,0,720.0
0,0,1,0,0,0,0,1,0,0,0,0,0,4,2.4,10.0,0.0,0.5,0.0,0.0,0.3,10.8,1,0,0,0,1,0,725.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,5.55,24.5,0.0,0.5,1.0,0.0,0.3,26.3,0,1,0,0,1,0,1920.0
1,1,0,1,0,0,0,0,0,0,0,0,0,2,0.9,8.0,1.0,0.5,1.96,0.0,0.3,11.76,0,0,1,0,0,1,624.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,4.44,14.0,0.5,0.5,3.82,0.0,0.3,19.12,1,0,0,1,0,0,600.0
1,0,1,0,0,0,0,0,0,0,0,0,0,3,0.42,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0,0,1,0,0,1,120.0
1,0,1,1,0,0,0,0,0,1,0,0,0,1,1.21,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0,1,0,0,1,0,488.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.35,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0,1,0,0,1,0,480.0
1,1,0,0,0,0,0,0,0,0,0,1,0,5,0.91,5.0,0.0,0.5,1.16,0.0,0.3,6.96,1,0,0,1,0,0,257.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,0.7,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0,1,0,0,1,0,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,2.23,13.0,0.5,0.5,1.7,0.0,0.3,16.0,0,0,1,0,0,1,1080.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,3.39,13.5,0.5,0.5,2.96,0.0,0.3,17.76,1,0,0,1,0,0,960.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.41,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0,1,0,0,1,0,180.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.66,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0,1,0,0,1,0,861.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.0,1.0,0.5,1.35,0.0,0.3,8.15,0,0,1,0,0,1,262.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.09,6.5,0.0,0.5,0.7,0.0,0.3,8.0,1,0,0,1,0,0,449.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.6,10.5,0.5,0.5,0.0,0.0,0.3,11.8,1,0,0,1,0,0,480.0
1,1,0,0,0,0,0,0,0,0,1,0,0,6,0.77,6.5,0.0,0.5,1.82,0.0,0.3,9.12,0,1,0,0,1,0,413.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.69,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0,0,1,0,0,1,475.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,12.5,0.0,0.5,1.8,0.0,0.3,15.1,0,0,1,0,0,1,960.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,16.5,1.0,0.5,2.75,0.0,0.3,21.05,0,1,0,0,1,0,1384.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.46,9.0,1.0,0.5,2.16,0.0,0.3,12.96,0,0,1,0,0,1,660.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.1,7.5,0.0,0.5,1.5,0.0,0.3,9.8,0,1,0,0,1,0,526.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.2,6.5,0.5,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,389.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0,1,0,0,1,0,398.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.75,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0,1,0,0,0,1,300.0
