vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,passengercount,tripdistance,fareamount,tipamount,totalamount,duration
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.08116883116883117,0.18867924528301885,0.04597701149425287,0.19638242894056845,278.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.2646103896103896,0.3962264150943396,0.0,0.38113695090439276,835.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.8928571428571428,0.8867924528301886,0.7963875205254515,0.9415374677002583,1680.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.5178571428571428,0.6792452830188679,0.0,0.607235142118863,1620.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.12987012987012989,0.22641509433962265,0.23809523809523808,0.2826227390180878,399.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.7792207792207791,0.6415094339622641,0.7471264367816092,0.7380490956072351,1009.0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.16666666666666666,0.06493506493506494,0.22641509433962265,0.16420361247947454,0.251937984496124,408.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.22727272727272727,0.32075471698113206,0.3366174055829228,0.39890180878552967,660.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.40584415584415584,0.5660377358490566,0.0,0.5426356589147286,1297.0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3246753246753247,0.49056603773584906,0.451559934318555,0.5345607235142119,1097.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.4350649350649351,0.5283018867924528,0.6272577996715927,0.6175710594315246,1211.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2646103896103896,0.3018867924528302,0.3054187192118227,0.36046511627906974,534.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2159090909090909,0.3962264150943396,0.3875205254515599,0.4573643410852713,825.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16558441558441558,0.22641509433962265,0.0,0.2196382428940568,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.2435064935064935,0.43396226415094336,0.4039408866995074,0.4767441860465116,997.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.10876623376623377,0.16981132075471697,0.34154351395730703,0.2383720930232558,177.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.08116883116883117,0.1509433962264151,0.0,0.17118863049095606,106.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.12987012987012989,0.22641509433962265,0.23809523809523808,0.2826227390180878,409.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.06493506493506494,0.20754716981132074,0.3284072249589491,0.2680878552971576,360.0
1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.30194805194805197,0.4528301886792453,0.0,0.4134366925064599,1023.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.030844155844155844,0.18867924528301885,0.0,0.18733850129198965,357.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3896103896103896,0.43396226415094336,0.40229885057471265,0.47642118863049093,816.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.18344155844155843,0.22641509433962265,0.0,0.2196382428940568,360.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.7824675324675325,0.6226415094339622,0.3284072249589491,0.6233850129198966,843.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5,0.25974025974025977,0.2830188679245283,0.361247947454844,0.355297157622739,454.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.275974025974026,0.3584905660377358,0.0,0.332687338501292,720.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8333333333333333,0.5275974025974026,0.5094339622641509,0.4696223316912972,0.5542635658914729,1047.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.17857142857142858,0.33962264150943394,0.35303776683087024,0.41828165374676995,701.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.3084415584415584,0.3584905660377358,0.180623973727422,0.3682170542635659,660.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.11363636363636363,0.22641509433962265,0.22167487684729065,0.26324289405684753,339.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.22889610389610388,0.33962264150943394,0.4433497536945813,0.4360465116279069,692.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.4253246753246753,0.4528301886792453,0.0,0.4134366925064599,900.0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.9626623376623376,0.8113207547169811,0.0,0.7202842377260982,1320.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.4269480519480519,0.3962264150943396,0.46305418719211816,0.45607235142118857,490.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.288961038961039,0.2830188679245283,0.21674876847290642,0.32687338501291985,387.0
1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.18993506493506493,0.3773584905660377,0.48440065681444994,0.47642118863049093,846.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.262987012987013,0.3962264150943396,0.16420361247947454,0.39728682170542634,923.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.22727272727272727,0.32075471698113206,0.32019704433497537,0.3795219638242894,667.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.2727272727272727,0.33962264150943394,0.33825944170771755,0.3992248062015503,600.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.17207792207792208,0.20754716981132074,0.20689655172413793,0.24418604651162787,287.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.37337662337662336,0.3584905660377358,0.35303776683087024,0.41828165374676995,593.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.10876623376623377,0.18867924528301885,0.19047619047619047,0.22480620155038758,268.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.27759740259740256,0.4150943396226415,0.0,0.38113695090439276,904.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.12987012987012989,0.20754716981132074,0.2233169129720854,0.2635658914728682,240.0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.3701298701298701,0.32075471698113206,0.0,0.3003875968992248,420.0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.23538961038961037,0.43396226415094336,0.4039408866995074,0.4767441860465116,1020.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.275974025974026,0.2830188679245283,0.28735632183908044,0.3407622739018088,443.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.12175324675324675,0.16981132075471697,0.0,0.18733850129198965,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.2646103896103896,0.32075471698113206,0.3054187192118227,0.36046511627906974,596.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.35227272727272724,0.4150943396226415,0.0,0.4134366925064599,849.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.13474025974025974,0.20754716981132074,0.0,0.20348837209302323,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.24025974025974026,0.33962264150943394,0.4236453201970443,0.4160206718346253,720.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.16666666666666666,0.14285714285714285,0.24528301886792453,0.0,0.2680878552971576,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3246753246753247,0.4150943396226415,0.38587848932676516,0.45704134366925064,900.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.237012987012987,0.32075471698113206,0.0,0.3003875968992248,650.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.551948051948052,0.5471698113207547,0.6699507389162561,0.6582687338501291,1075.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.08766233766233766,0.1509433962264151,0.0,0.15503875968992245,180.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.9626623376623376,0.7169811320754716,0.0,0.6556847545219638,960.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.34090909090909094,0.4150943396226415,0.38587848932676516,0.45704134366925064,780.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.22727272727272727,0.2641509433962264,0.0,0.2680878552971576,390.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.7792207792207791,0.6037735849056604,0.0,0.5749354005167958,747.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.26136363636363635,0.7924528301886792,0.715927750410509,0.8449612403100775,2241.0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.27435064935064934,0.3584905660377358,0.5320197044334976,0.4534883720930232,711.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.40584415584415584,0.3962264150943396,0.0,0.38113695090439276,643.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.25974025974025977,0.32075471698113206,0.3284072249589491,0.3649870801033592,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16233766233766234,0.32075471698113206,0.451559934318555,0.38921188630490955,627.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.4155844155844156,0.5471698113207547,0.5024630541871921,0.5930232558139534,1089.0
1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.24188311688311687,0.2641509433962264,0.0,0.2842377260981912,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1948051948051948,0.2830188679245283,0.30377668308702793,0.3601421188630491,435.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.16233766233766234,0.24528301886792453,0.16420361247947454,0.3003875968992248,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.20941558441558442,0.2641509433962264,0.27257799671592775,0.32170542635658916,454.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.35714285714285715,0.49056603773584906,0.0,0.46188630490956073,1121.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.6006493506493507,0.7735849056603773,0.0,0.687984496124031,1740.0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.18668831168831168,0.2641509433962264,0.3284072249589491,0.332687338501292,485.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.4334415584415584,0.3962264150943396,0.3711001642036124,0.437984496124031,660.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.45454545454545453,0.4150943396226415,0.40229885057471265,0.47642118863049093,641.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.04383116883116883,0.22641509433962265,0.2561576354679803,0.3023255813953488,409.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.25974025974025977,0.3962264150943396,0.361247947454844,0.45219638242894056,960.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2435064935064935,0.4150943396226415,0.41871921182266003,0.4958010335917312,900.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.47077922077922074,0.5283018867924528,0.16420361247947454,0.5103359173126615,1140.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.4139610389610389,0.4716981132075472,0.0,0.4457364341085271,992.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.19642857142857142,0.33962264150943394,0.0,0.31653746770025837,740.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.08441558441558442,0.1320754716981132,0.0,0.15503875968992245,106.0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.16666666666666666,0.12824675324675325,0.20754716981132074,0.0,0.23578811369509042,370.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1948051948051948,0.2830188679245283,0.30377668308702793,0.3601421188630491,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2922077922077922,0.3584905660377358,0.2545155993431856,0.3827519379844961,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.20941558441558442,0.32075471698113206,0.33825944170771755,0.3992248062015503,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1525974025974026,0.20754716981132074,0.2594417077175698,0.2545219638242894,327.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.275974025974026,0.3584905660377358,0.3366174055829228,0.39890180878552967,759.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3782467532467533,0.33962264150943394,0.0,0.332687338501292,533.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0.0487012987012987,0.33962264150943394,0.0,0.3488372093023256,788.0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.22727272727272727,0.3584905660377358,0.0,0.3488372093023256,780.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0974025974025974,0.20754716981132074,0.20689655172413793,0.24418604651162787,420.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.7288961038961039,0.5849056603773585,0.0,0.5426356589147286,957.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.16666666666666666,0.14285714285714285,0.24528301886792453,0.23973727422003283,0.2829457364341085,450.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1461038961038961,0.20754716981132074,0.22167487684729065,0.26324289405684753,281.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.2435064935064935,0.33962264150943394,0.0,0.31653746770025837,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16666666666666666,0.08116883116883117,0.16981132075471697,0.19047619047619047,0.22480620155038758,300.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.0,0.09433962264150943,0.0,0.12273901808785528,22.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.40422077922077926,0.4716981132075472,0.4367816091954023,0.5155038759689923,1082.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.3035714285714286,0.33962264150943394,0.16420361247947454,0.3488372093023256,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.47240259740259744,0.3962264150943396,0.2463054187192118,0.4295865633074935,488.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2435064935064935,0.3584905660377358,0.3366174055829228,0.39890180878552967,720.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.10064935064935064,0.22641509433962265,0.0,0.2196382428940568,420.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1461038961038961,0.24528301886792453,0.29556650246305416,0.2939276485788113,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.1948051948051948,0.18867924528301885,0.0,0.20348837209302323,171.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.35714285714285715,0.3773584905660377,0.3875205254515599,0.4573643410852713,617.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.47564935064935066,0.8490566037735848,0.0,0.7525839793281653,2120.0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0.31655844155844154,0.3773584905660377,0.3711001642036124,0.437984496124031,748.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.48376623376623373,0.5094339622641509,0.5024630541871921,0.5930232558139534,1038.0
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,0.35389610389610393,0.3773584905660377,0.35467980295566504,0.41860465116279066,660.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1590909090909091,0.22641509433962265,0.0,0.2196382428940568,360.0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.25974025974025977,0.24528301886792453,0.2561576354679803,0.3023255813953488,240.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.2905844155844156,0.2830188679245283,0.0,0.2842377260981912,360.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.17857142857142858,0.22641509433962265,0.16420361247947454,0.2680878552971576,406.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.14772727272727273,0.20754716981132074,0.0,0.20348837209302323,300.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.11363636363636363,0.2830188679245283,0.0,0.3003875968992248,566.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.09253246753246752,0.24528301886792453,0.2561576354679803,0.3023255813953488,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.1038961038961039,0.16981132075471697,0.19047619047619047,0.22480620155038758,180.0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.37337662337662336,0.43396226415094336,0.08210180623973727,0.4134366925064599,879.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.2435064935064935,0.2830188679245283,0.3054187192118227,0.36046511627906974,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.33116883116883117,0.4150943396226415,0.3875205254515599,0.4573643410852713,779.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5892857142857143,0.7735849056603773,0.3284072249589491,0.7848837209302325,1920.0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.6666666666666666,0.1525974025974026,0.24528301886792453,0.23973727422003283,0.2829457364341085,420.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.33928571428571425,0.5094339622641509,0.0,0.46188630490956073,1140.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.23538961038961037,0.3773584905660377,0.35467980295566504,0.41860465116279066,840.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.37337662337662336,0.3962264150943396,0.38587848932676516,0.45704134366925064,750.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.5957792207792207,0.5471698113207547,0.16420361247947454,0.5264857881136951,1034.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.09253246753246752,0.1509433962264151,0.0,0.17118863049095606,121.0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.3814935064935065,0.4716981132075472,0.0,0.4295865633074935,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3425324675324675,0.4150943396226415,0.4039408866995074,0.4767441860465116,780.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8333333333333333,0.16233766233766234,0.3018867924528302,0.0,0.2842377260981912,622.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0974025974025974,0.20754716981132074,0.0,0.20348837209302323,299.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16233766233766234,0.20754716981132074,0.20525451559934318,0.24386304909560721,296.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.35064935064935066,0.33962264150943394,0.0,0.332687338501292,511.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.25974025974025977,0.2641509433962264,0.0,0.2680878552971576,360.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.23376623376623376,0.2830188679245283,0.4088669950738916,0.3485142118863048,495.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.05194805194805195,0.16981132075471697,0.0,0.17118863049095606,180.0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.8333333333333333,0.461038961038961,0.4150943396226415,0.0,0.38113695090439276,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.16233766233766234,0.20754716981132074,0.35960591133004927,0.30652454780361754,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2824675324675325,0.3773584905660377,0.3711001642036124,0.437984496124031,798.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.27435064935064934,0.4716981132075472,0.16420361247947454,0.46188630490956073,1099.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0487012987012987,0.20754716981132074,0.20525451559934318,0.24386304909560721,360.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.06818181818181818,0.1320754716981132,0.23645320197044334,0.20155038759689922,120.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0974025974025974,0.2641509433962264,0.2545155993431856,0.3020025839793281,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.17370129870129872,0.33962264150943394,0.2463054187192118,0.3649870801033592,784.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.3333333333333333,0.5162337662337663,0.6226415094339622,0.3284072249589491,0.6233850129198966,1416.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3084415584415584,0.3962264150943396,0.0,0.39728682170542634,903.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.5097402597402597,0.4150943396226415,0.0,0.39728682170542634,480.0
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.16666666666666666,0.12337662337662338,0.22641509433962265,0.0,0.23578811369509042,455.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.19642857142857142,0.22641509433962265,0.0,0.23578811369509042,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.512987012987013,0.4716981132075472,0.3284072249589491,0.5264857881136951,780.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16233766233766234,0.2641509433962264,0.16420361247947454,0.2842377260981912,510.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,0.11363636363636363,0.18867924528301885,0.20689655172413793,0.24418604651162787,240.0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.12175324675324675,0.22641509433962265,0.0,0.2196382428940568,377.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.45454545454545453,0.43396226415094336,0.16420361247947454,0.4295865633074935,1067.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.6655844155844155,0.6037735849056604,0.4926108374384236,0.6556847545219638,957.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2435064935064935,0.2641509433962264,0.32019704433497537,0.314922480620155,430.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.08116883116883117,0.20754716981132074,0.2545155993431856,0.25355297157622736,300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.11363636363636363,0.24528301886792453,0.11494252873563217,0.2906976744186046,446.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.577922077922078,0.49056603773584906,0.5665024630541872,0.5571705426356589,834.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.28409090909090906,0.3584905660377358,0.16912972085385877,0.36595607235142114,725.0
