passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,VendorID_2,RatecodeID_2,RatecodeID_3,RatecodeID_4,RatecodeID_5,RatecodeID_99,store_and_fwd_flag_Y,payment_type_2,payment_type_3,payment_type_4,minutes
3,1.47,249,193,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,6.033333333333333
1,2.97,792,568,14.5,0.5,0.5,3.95,0.0,0.3,19.75,1,0,0,0,0,0,0,0,0,0,19.166666666666668
1,1.0,555,334,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,6.0
1,2.8,262,369,10.5,0.0,0.5,2.8,0.0,0.3,14.1,0,0,0,0,0,0,0,0,0,0,11.483333333333333
1,1.34,383,802,7.5,1.0,0.5,0.93,0.0,0.3,10.23,1,0,0,0,0,0,0,0,0,0,8.816666666666666
1,2.2,436,427,11.0,0.5,0.5,2.45,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,15.416666666666668
1,0.68,262,699,5.0,0.0,0.5,1.16,0.0,0.3,6.96,1,0,0,0,0,0,0,0,0,0,4.783333333333333
1,0.94,436,557,7.0,0.5,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,8.250000000000002
1,2.05,36,266,8.5,0.5,0.5,1.0,0.0,0.3,10.8,1,0,0,0,0,0,0,0,0,0,6.683333333333334
2,1.49,277,89,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,10.616666666666667
1,1.07,436,759,8.0,0.0,0.5,2.2,0.0,0.3,11.0,1,0,0,0,0,0,0,0,0,0,10.183333333333334
1,1.16,576,681,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,10.333333333333334
2,3.56,792,440,12.5,0.5,0.5,2.76,0.0,0.3,16.56,1,0,0,0,0,0,0,0,0,0,12.0
1,0.8,890,858,7.0,0.0,0.5,2.34,0.0,0.3,10.14,0,0,0,0,0,0,0,0,0,0,8.716666666666667
2,1.2,277,63,6.0,0.5,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,5.183333333333334
1,2.12,421,557,13.5,0.0,0.5,3.58,0.0,0.3,17.88,1,0,0,0,0,0,0,0,0,0,20.0
1,3.29,739,68,13.0,0.5,0.5,2.86,0.0,0.3,17.16,1,0,0,0,0,0,0,0,0,0,14.0
1,1.59,890,285,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,7.0
1,1.0,24,57,6.5,0.5,0.5,2.2,0.0,0.3,10.0,0,0,0,0,0,0,0,0,0,0,6.05
2,2.42,421,50,9.0,0.5,0.5,1.5,0.0,0.3,11.8,1,0,0,0,0,0,0,0,0,0,8.416666666666668
1,3.2,303,246,14.0,0.5,0.5,3.05,0.0,0.3,18.35,0,0,0,0,0,0,0,0,0,0,18.416666666666668
1,1.52,649,568,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,10.45
1,1.55,741,681,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,12.616666666666667
4,2.07,227,391,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,9.0
1,0.9,739,355,6.0,0.5,0.5,2.0,0.0,0.3,9.3,0,0,0,0,0,0,0,0,0,0,5.75
1,1.2,279,462,6.0,0.0,0.5,1.0,0.0,0.3,7.8,0,0,0,0,0,0,0,0,0,0,4.333333333333333
1,2.2,277,699,10.5,0.5,0.5,2.35,0.0,0.3,14.15,0,0,0,0,0,0,0,0,0,0,12.0
1,1.44,792,366,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,13.766666666666667
1,0.6,749,299,5.5,0.0,0.5,1.25,0.0,0.3,7.55,0,0,0,0,0,0,0,0,0,0,6.0
6,1.51,463,699,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,13.0
1,2.1,779,467,12.5,1.0,0.5,2.86,0.0,0.3,17.16,0,0,0,0,0,0,0,0,0,0,17.000000000000004
1,1.9,292,858,11.5,0.0,0.5,2.45,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,16.883333333333336
1,0.76,861,759,6.0,0.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,6.966666666666667
2,1.6,241,802,8.5,0.0,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,9.716666666666667
1,1.38,292,759,7.0,0.0,0.5,1.5,0.0,0.3,9.3,1,0,0,0,0,0,0,0,0,0,6.733333333333333
1,1.2,259,759,9.0,0.0,0.5,1.96,0.0,0.3,11.76,0,0,0,0,0,0,0,0,0,0,12.0
5,0.61,421,568,4.5,1.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,3.216666666666667
1,0.8,649,285,5.0,0.0,0.5,1.16,0.0,0.3,6.96,1,0,0,0,0,0,0,0,0,0,3.0
1,2.36,292,681,14.5,0.0,0.5,3.06,0.0,0.3,18.36,1,0,0,0,0,0,0,0,0,0,20.133333333333333
1,1.14,325,224,6.0,0.5,0.5,2.19,0.0,0.3,9.49,1,0,0,0,0,0,0,0,0,0,5.383333333333334
2,2.5,25,41,10.5,0.5,0.5,2.95,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,10.383333333333333
1,0.8,392,518,5.0,0.5,0.5,1.0,0.0,0.3,7.3,1,0,0,0,0,0,0,0,0,0,4.166666666666667
1,1.82,145,467,11.5,1.0,0.5,2.66,0.0,0.3,15.96,1,0,0,0,0,0,0,0,0,0,16.000000000000004
1,1.0,483,224,7.5,0.5,0.5,2.2,0.0,0.3,11.0,0,0,0,0,0,0,0,0,0,0,8.566666666666666
5,1.98,18,22,8.5,1.0,0.5,2.58,0.0,0.3,12.88,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.4,463,355,6.5,0.0,0.5,1.0,0.0,0.3,8.3,0,0,0,0,0,0,0,0,0,0,7.750000000000001
1,1.1,249,521,6.0,0.5,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,4.966666666666667
1,1.5,60,462,9.0,0.0,0.5,2.45,0.0,0.3,12.25,0,0,0,0,0,0,0,0,0,0,11.616666666666667
1,0.6,611,518,6.5,1.0,0.5,1.65,0.0,0.3,9.95,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.9,342,366,9.0,0.5,0.5,2.05,0.0,0.3,12.35,0,0,0,0,0,0,0,0,0,0,9.216666666666667
1,2.6,617,653,11.0,0.5,0.5,2.0,0.0,0.3,14.3,0,0,0,0,0,0,0,0,0,0,12.0
2,0.8,259,802,6.0,1.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,6.0
1,1.37,590,699,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,10.0
1,0.93,749,699,7.0,1.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,9.0
1,1.5,890,568,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.63,890,681,4.5,0.0,0.5,1.06,0.0,0.3,6.36,1,0,0,0,0,0,0,0,0,0,3.0
1,1.5,325,462,7.0,0.0,0.5,1.2,0.0,0.3,9.0,0,0,0,0,0,0,0,0,0,0,6.916666666666667
1,1.83,785,557,12.0,0.0,0.5,1.05,0.0,0.3,13.85,1,0,0,0,0,0,0,0,0,0,17.75
2,1.92,739,661,13.0,1.0,0.5,2.0,0.0,0.3,16.8,1,0,0,0,0,0,0,0,0,0,20.0
1,1.99,785,440,8.5,0.5,0.5,1.5,0.0,0.3,11.3,1,0,0,0,0,0,0,0,0,0,8.000000000000002
3,0.63,463,661,5.0,0.0,0.5,1.45,0.0,0.3,7.25,1,0,0,0,0,0,0,0,0,0,5.066666666666666
1,1.06,184,230,7.0,0.0,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,7.666666666666668
1,1.85,749,356,8.0,0.5,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,7.7666666666666675
1,1.3,145,230,8.0,0.0,0.5,2.5,0.0,0.3,11.3,0,0,0,0,0,0,0,0,0,0,10.05
1,1.8,297,619,9.0,0.0,0.5,1.0,0.0,0.3,10.8,0,0,0,0,0,0,0,0,0,0,10.783333333333333
2,1.79,583,619,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,6.133333333333334
1,0.7,227,355,8.0,0.0,0.5,5.0,0.0,0.3,13.8,0,0,0,0,0,0,0,0,0,0,11.0
1,2.93,611,440,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1,0,0,0,0,0,0,0,0,0,9.283333333333333
1,3.5,345,304,13.0,0.5,0.5,2.85,0.0,0.3,17.15,0,0,0,0,0,0,0,0,0,0,14.8
1,3.7,749,568,14.0,0.5,0.5,3.06,0.0,0.3,18.36,1,0,0,0,0,0,0,0,0,0,16.000000000000004
1,0.9,785,568,6.5,0.0,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,7.15
1,1.71,576,246,9.5,0.0,0.5,3.09,0.0,0.3,13.39,1,0,0,0,0,0,0,0,0,0,11.0
1,1.5,749,761,12.0,0.5,0.5,2.65,0.0,0.3,15.95,0,0,0,0,0,0,0,0,0,0,18.816666666666666
2,0.86,421,802,6.5,1.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,7.0
1,1.02,583,612,6.0,0.0,0.5,1.0,0.0,0.3,7.8,1,0,0,0,0,0,0,0,0,0,5.883333333333334
2,1.04,749,761,7.5,1.0,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,9.633333333333333
5,2.19,861,462,12.5,0.5,0.5,1.5,0.0,0.3,15.3,1,0,0,0,0,0,0,0,0,0,17.066666666666666
2,1.2,227,612,7.0,0.5,0.5,1.0,0.0,0.3,9.3,0,0,0,0,0,0,0,0,0,0,7.0
2,2.4,749,266,10.5,0.5,0.5,1.5,0.0,0.3,13.3,0,0,0,0,0,0,0,0,0,0,12.466666666666667
1,1.5,649,568,7.0,0.5,0.5,1.0,0.0,0.3,9.3,0,0,0,0,0,0,0,0,0,0,7.0
2,1.7,617,661,9.0,0.5,0.5,1.0,0.0,0.3,11.3,0,0,0,0,0,0,0,0,0,0,11.0
1,0.9,130,230,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,8.033333333333335
1,0.88,779,858,7.5,0.0,0.5,0.83,0.0,0.3,9.13,1,0,0,0,0,0,0,0,0,0,9.0
2,1.63,469,681,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,7.0
5,1.5,590,681,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,13.35
1,2.8,158,411,11.5,0.0,0.5,3.65,0.0,0.3,15.95,0,0,0,0,0,0,0,0,0,0,12.366666666666667
1,0.7,259,802,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,7.0
1,1.84,739,759,8.0,0.0,0.5,1.0,0.0,0.3,9.8,1,0,0,0,0,0,0,0,0,0,7.5
1,0.78,325,467,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,10.0
3,0.7,463,334,5.5,0.0,0.5,0.8,0.0,0.3,7.1,0,0,0,0,0,0,0,0,0,0,6.0
1,0.6,483,239,5.0,0.0,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,5.0
2,1.0,277,467,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.6,463,366,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,10.033333333333333
5,1.34,779,699,8.0,1.0,0.5,2.45,0.0,0.3,12.25,1,0,0,0,0,0,0,0,0,0,10.0
2,1.39,792,858,13.5,1.0,0.5,1.0,0.0,0.3,16.3,1,0,0,0,0,0,0,0,0,0,22.0
1,2.68,749,278,14.0,0.0,0.5,2.96,0.0,0.3,17.76,1,0,0,0,0,0,0,0,0,0,20.0
1,1.0,890,356,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,6.15
1,2.2,1,12,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,0,0,0,0,0,0,0,0,0,9.0
1,0.5,241,568,4.0,0.0,0.5,0.96,0.0,0.3,5.76,0,0,0,0,0,0,0,0,0,0,3.0
1,0.78,583,278,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,4.933333333333334
1,1.42,297,278,6.0,0.5,0.5,1.0,0.0,0.3,8.3,1,0,0,0,0,0,0,0,0,0,5.1
1,1.86,861,427,11.0,0.0,0.5,2.36,0.0,0.3,14.16,1,0,0,0,0,0,0,0,0,0,14.983333333333333
1,0.7,611,518,6.5,0.0,0.5,0.73,0.0,0.3,8.03,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.8,785,802,5.0,0.0,0.5,1.0,0.0,0.3,6.8,0,0,0,0,0,0,0,0,0,0,4.116666666666667
1,1.2,392,802,7.5,0.0,0.5,2.49,0.0,0.3,10.79,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.6,421,568,5.5,0.0,0.5,1.25,0.0,0.3,7.55,0,0,0,0,0,0,0,0,0,0,5.65
1,2.2,241,681,11.5,0.0,0.5,3.05,0.0,0.3,15.35,0,0,0,0,0,0,0,0,0,0,14.0
3,0.39,342,121,4.0,0.5,0.5,1.0,0.0,0.3,6.3,1,0,0,0,0,0,0,0,0,0,3.6166666666666667
1,0.53,383,369,4.0,0.0,0.5,0.96,0.0,0.3,5.76,1,0,0,0,0,0,0,0,0,0,2.716666666666667
2,1.85,749,467,8.5,0.0,0.5,2.79,0.0,0.3,12.09,1,0,0,0,0,0,0,0,0,0,8.7
2,1.8,741,278,8.5,0.0,0.5,2.32,0.0,0.3,11.62,1,0,0,0,0,0,0,0,0,0,9.0
1,3.83,188,89,13.0,0.5,0.5,2.0,0.0,0.3,16.3,1,0,0,0,0,0,0,0,0,0,11.133333333333333
1,1.3,890,802,6.0,1.0,0.5,0.94,0.0,0.3,8.74,0,0,0,0,0,0,0,0,0,0,5.0
1,1.5,741,521,8.5,0.0,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,9.466666666666667
2,2.4,249,224,11.0,0.5,0.5,2.45,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,12.533333333333333
1,0.2,436,342,5.5,0.0,0.5,1.0,0.0,0.3,7.3,1,0,0,0,0,0,0,0,0,0,6.0
1,0.8,617,193,6.0,0.0,0.5,0.68,0.0,0.3,7.48,0,0,0,0,0,0,0,0,0,0,6.866666666666666
1,1.43,130,230,7.0,0.5,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,6.033333333333333
2,0.9,583,612,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,6.0
3,0.86,792,472,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,15.0
1,1.7,342,123,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,12.4
2,1.1,749,518,9.5,0.0,0.5,2.0,0.0,0.3,12.3,0,0,0,0,0,0,0,0,0,0,13.35
1,0.6,785,802,4.5,0.0,0.5,1.05,0.0,0.3,6.35,0,0,0,0,0,0,0,0,0,0,3.1333333333333333
1,0.4,469,761,4.0,0.0,0.5,1.2,0.0,0.3,6.0,0,0,0,0,0,0,0,0,0,0,2.4166666666666665
5,1.23,861,355,11.5,0.0,0.5,2.0,0.0,0.3,14.3,1,0,0,0,0,0,0,0,0,0,17.8
4,1.46,463,342,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,10.8
1,1.0,392,356,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,4.000000000000001
6,1.05,576,858,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,6.65
1,1.1,779,661,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.4,792,619,10.5,0.0,0.5,3.35,0.0,0.3,14.65,0,0,0,0,0,0,0,0,0,0,15.0
6,1.41,649,440,6.5,1.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,5.75
2,1.46,488,681,9.0,0.0,0.5,1.2,0.0,0.3,11.0,1,0,0,0,0,0,0,0,0,0,11.25
6,0.62,785,802,5.0,1.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,4.45
1,0.4,741,761,4.0,0.5,0.5,1.05,0.0,0.3,6.35,0,0,0,0,0,0,0,0,0,0,2.5166666666666666
1,1.61,262,858,8.5,0.0,0.5,1.0,0.0,0.3,10.3,1,0,0,0,0,0,0,0,0,0,10.0
1,2.5,342,699,12.0,0.5,0.5,1.5,0.0,0.3,14.8,0,0,0,0,0,0,0,0,0,0,14.516666666666667
2,3.98,21,681,14.5,0.0,0.5,5.08,0.0,0.3,20.38,1,0,0,0,0,0,0,0,0,0,16.150000000000002
1,2.4,325,110,9.5,0.5,0.5,2.15,0.0,0.3,12.95,0,0,0,0,0,0,0,0,0,0,10.0
1,1.12,741,427,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,5.016666666666667
1,0.53,241,278,4.0,0.0,0.5,0.96,0.0,0.3,5.76,1,0,0,0,0,0,0,0,0,0,2.7333333333333334
2,1.17,741,355,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,10.0
2,0.6,241,278,4.5,0.0,0.5,0.79,0.0,0.3,6.09,0,0,0,0,0,0,0,0,0,0,4.000000000000001
4,1.29,749,653,13.0,0.0,0.5,2.76,0.0,0.3,16.56,1,0,0,0,0,0,0,0,0,0,20.15
4,2.8,18,802,13.0,0.0,0.5,2.5,0.0,0.3,16.3,0,0,0,0,0,0,0,0,0,0,16.166666666666668
1,1.2,779,653,8.0,1.0,0.5,2.45,0.0,0.3,12.25,0,0,0,0,0,0,0,0,0,0,10.0
5,0.75,649,619,6.0,1.0,0.5,1.0,0.0,0.3,8.8,1,0,0,0,0,0,0,0,0,0,7.0
1,0.9,649,568,6.0,0.0,0.5,1.0,0.0,0.3,7.8,0,0,0,0,0,0,0,0,0,0,5.466666666666667
1,1.85,342,366,8.5,0.0,0.5,0.46,0.0,0.3,9.76,1,0,0,0,0,0,0,0,0,0,9.0
1,2.4,345,304,10.0,1.0,0.5,2.35,0.0,0.3,14.15,0,0,0,0,0,0,0,0,0,0,9.533333333333333
1,1.0,279,472,7.5,0.5,0.5,1.75,0.0,0.3,10.55,0,0,0,0,0,0,0,0,0,0,9.25
2,3.1,488,462,14.5,0.5,0.5,3.15,0.0,0.3,18.95,0,0,0,0,0,0,0,0,0,0,18.816666666666666
1,1.59,749,193,9.5,1.0,0.5,2.0,0.0,0.3,13.3,1,0,0,0,0,0,0,0,0,0,12.0
1,2.0,749,858,10.0,0.0,0.5,2.15,0.0,0.3,12.95,0,0,0,0,0,0,0,0,0,0,10.0
2,3.19,555,440,12.0,0.5,0.5,3.32,0.0,0.3,16.62,1,0,0,0,0,0,0,0,0,0,11.666666666666666
1,2.27,423,467,14.0,0.0,0.5,2.96,0.0,0.3,17.76,1,0,0,0,0,0,0,0,0,0,19.933333333333334
1,1.52,749,472,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,11.3
3,2.0,325,619,11.0,0.0,0.5,2.36,0.0,0.3,14.16,1,0,0,0,0,0,0,0,0,0,14.116666666666667
2,2.56,227,427,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,8.333333333333334
1,2.49,861,802,10.0,0.5,0.5,1.7,0.0,0.3,13.0,1,0,0,0,0,0,0,0,0,0,9.833333333333334
1,1.04,749,299,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,4.000000000000001
1,0.3,576,472,4.0,0.0,0.5,1.2,0.0,0.3,6.0,0,0,0,0,0,0,0,0,0,0,3.316666666666667
2,1.93,249,266,10.5,0.5,0.5,2.95,0.0,0.3,14.75,1,0,0,0,0,0,0,0,0,0,13.6
1,1.11,890,802,9.5,0.0,0.5,1.2,0.0,0.3,11.5,1,0,0,0,0,0,0,0,0,0,13.0
1,0.8,488,356,5.0,0.0,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,3.0
2,1.3,741,568,7.5,0.5,0.5,2.6,0.0,0.3,11.4,0,0,0,0,0,0,0,0,0,0,7.7666666666666675
2,1.04,436,366,6.0,0.5,0.5,2.19,0.0,0.3,9.49,1,0,0,0,0,0,0,0,0,0,6.283333333333333
1,1.4,262,355,14.5,0.0,0.5,1.0,0.0,0.3,16.3,0,0,0,0,0,0,0,0,0,0,24.0
3,2.0,483,366,13.5,0.0,0.5,1.0,0.0,0.3,15.3,0,0,0,0,0,0,0,0,0,0,19.233333333333334
1,1.7,383,802,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,0,0,0,0,0,0,0,0,0,11.0
1,1.5,259,411,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,6.0
1,2.7,649,239,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0,0,0,0,0,0,0,0,0,0,16.000000000000004
1,1.13,423,467,8.5,0.0,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,12.0
6,1.99,325,342,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,10.733333333333333
1,1.23,469,246,8.0,1.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,9.35
1,1.32,421,612,7.5,1.0,0.5,2.32,0.0,0.3,11.62,1,0,0,0,0,0,0,0,0,0,7.533333333333333
1,2.0,590,681,8.0,0.0,0.5,1.32,0.0,0.3,10.12,0,0,0,0,0,0,0,0,0,0,7.0
1,1.7,739,427,9.0,0.0,0.5,1.95,0.0,0.3,11.75,0,0,0,0,0,0,0,0,0,0,10.0
1,2.61,649,334,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,11.0
6,1.21,241,557,7.0,1.0,0.5,1.0,0.0,0.3,9.8,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.1,749,472,3.5,0.0,0.5,0.85,0.0,0.3,5.15,0,0,0,0,0,0,0,0,0,0,3.0
3,0.83,749,462,5.5,0.5,0.5,1.0,0.0,0.3,7.8,1,0,0,0,0,0,0,0,0,0,4.000000000000001
1,3.13,297,190,13.0,0.5,0.5,2.0,0.0,0.3,16.3,1,0,0,0,0,0,0,0,0,0,13.8
1,0.87,483,427,6.0,0.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,6.933333333333334
6,0.31,590,462,3.5,0.5,0.5,1.44,0.0,0.3,6.24,1,0,0,0,0,0,0,0,0,0,2.2
1,0.4,792,472,7.0,1.0,0.5,1.75,0.0,0.3,10.55,0,0,0,0,0,0,0,0,0,0,9.45
1,1.45,303,653,6.5,0.5,0.5,1.0,0.0,0.3,8.8,1,0,0,0,0,0,0,0,0,0,5.0
2,0.74,488,802,5.0,1.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,5.033333333333333
4,1.3,611,278,7.0,1.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,3.6,792,230,14.0,0.0,0.5,1.0,0.0,0.3,15.8,0,0,0,0,0,0,0,0,0,0,15.26666666666667
3,1.0,749,391,9.5,0.5,0.5,2.15,0.0,0.3,12.95,0,0,0,0,0,0,0,0,0,0,13.0
1,2.3,611,521,12.0,1.0,0.5,2.0,0.0,0.3,15.8,0,0,0,0,0,0,0,0,0,0,17.166666666666668
1,0.73,785,802,4.5,0.5,0.5,1.0,0.0,0.3,6.8,1,0,0,0,0,0,0,0,0,0,3.5166666666666666
1,4.07,555,369,14.0,0.5,0.5,2.0,0.0,0.3,17.3,1,0,0,0,0,0,0,0,0,0,16.8
5,2.44,861,334,9.5,0.5,0.5,2.7,0.0,0.3,13.5,1,0,0,0,0,0,0,0,0,0,8.75
1,2.03,749,619,10.0,0.0,0.5,3.24,0.0,0.3,14.04,1,0,0,0,0,0,0,0,0,0,11.433333333333334
1,1.2,227,193,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,9.0
4,2.39,184,699,12.5,0.0,0.5,2.66,0.0,0.3,15.96,1,0,0,0,0,0,0,0,0,0,19.0
1,1.15,785,285,7.5,0.0,0.5,1.0,0.0,0.3,9.3,1,0,0,0,0,0,0,0,0,0,7.800000000000001
6,1.08,249,299,8.5,0.0,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,12.0
2,2.0,611,699,9.0,1.0,0.5,1.0,0.0,0.3,11.8,0,0,0,0,0,0,0,0,0,0,9.0
1,1.8,785,411,9.0,1.0,0.5,2.15,0.0,0.3,12.95,0,0,0,0,0,0,0,0,0,0,10.0
5,1.75,590,121,10.0,0.5,0.5,2.0,0.0,0.3,13.3,1,0,0,0,0,0,0,0,0,0,13.0
1,3.51,749,278,12.5,0.5,0.5,1.0,0.0,0.3,14.8,1,0,0,0,0,0,0,0,0,0,11.75
1,1.41,890,802,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,9.6
1,2.62,191,261,10.5,0.5,0.5,1.0,0.0,0.3,12.8,1,0,0,0,0,0,0,0,0,0,10.0
1,0.68,277,406,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,7.533333333333333
1,1.3,576,858,10.5,0.0,0.5,1.7,0.0,0.3,13.0,0,0,0,0,0,0,0,0,0,0,15.26666666666667
1,1.06,463,427,6.5,0.0,0.5,1.0,0.0,0.3,8.3,1,0,0,0,0,0,0,0,0,0,6.2
1,1.68,241,440,8.5,1.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,9.0
1,1.5,392,285,12.5,1.0,0.5,3.55,0.0,0.3,17.85,0,0,0,0,0,0,0,0,0,0,18.0
2,1.42,303,462,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,8.083333333333334
3,3.6,36,91,13.5,0.0,0.5,3.55,0.0,0.3,17.85,0,0,0,0,0,0,0,0,0,0,11.266666666666667
4,0.78,124,440,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,4.383333333333334
3,1.4,749,661,7.5,0.0,0.5,1.0,0.0,0.3,9.3,0,0,0,0,0,0,0,0,0,0,7.783333333333334
1,0.82,325,334,5.0,0.5,0.5,0.7,0.0,0.3,7.0,1,0,0,0,0,0,0,0,0,0,4.000000000000001
