passenger_count,trip_distance,fare_amount,tip_amount,tipper
5,2.09,14.0,2.96,1
1,2.25,12.894194379060464,0.0,0
6,1.59,12.894194379060464,2.66,1
2,1.1,12.894194379060464,0.0,0
1,0.2,12.894194379060464,1.0,1
1,8.19,28.0,7.32,1
1,0.49,12.894194379060464,1.06,1
1,2.77,14.0,4.44,1
2,1.86,12.894194379060464,1.0,0
1,9.7,55.0,11.16,1
1,0.6,12.894194379060464,0.0,0
1,1.8,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.55,1
1,2.85,14.0,0.0,0
1,1.44,12.894194379060464,2.06,1
1,3.05,12.894194379060464,1.0,0
5,2.11,13.0,4.44,1
2,1.92,12.894194379060464,0.0,0
1,1.3,12.894194379060464,0.0,0
1,0.8,12.894194379060464,0.0,0
1,4.81,16.0,4.32,1
1,1.2,12.894194379060464,2.7,1
1,1.6,12.894194379060464,1.0,0
1,0.4,12.894194379060464,0.0,0
1,2.7,14.5,2.0,0
1,1.1,12.894194379060464,2.0,1
1,0.7,12.894194379060464,1.05,1
2,3.56,14.5,3.95,1
2,2.5,12.894194379060464,2.56,1
2,5.0,17.0,3.55,1
1,0.91,12.894194379060464,0.0,0
1,1.33,12.894194379060464,0.0,0
1,2.79,12.894194379060464,1.2,0
1,0.2,12.894194379060464,0.0,0
1,1.2,12.894194379060464,2.45,1
5,1.95,12.894194379060464,1.76,1
1,0.9,12.894194379060464,1.0,0
5,1.25,12.894194379060464,0.95,0
1,4.34,18.5,0.0,0
1,1.4,12.894194379060464,1.38,0
1,2.32,12.894194379060464,2.16,1
1,2.38,15.5,1.0,0
1,1.08,12.894194379060464,1.56,1
1,2.0,21.5,0.0,0
2,1.39,12.894194379060464,0.0,0
1,0.1,12.894194379060464,1.05,1
2,3.3,14.0,0.0,0
5,1.34,12.894194379060464,0.0,0
1,4.2,19.0,0.0,0
2,6.84,22.0,5.7,1
2,2.0,12.894194379060464,0.0,0
1,0.71,12.894194379060464,1.26,1
1,2.72,14.5,0.0,0
1,1.35,12.894194379060464,1.56,1
6,1.74,12.894194379060464,0.7,0
1,0.5,12.894194379060464,1.1,1
1,0.86,12.894194379060464,1.36,1
2,4.4,25.0,0.0,0
1,1.16,12.894194379060464,0.0,0
2,1.83,12.894194379060464,2.26,1
1,3.04,12.894194379060464,2.56,1
1,1.88,12.894194379060464,2.46,1
2,1.37,12.894194379060464,0.0,0
1,12.4,35.0,0.0,0
1,2.32,12.894194379060464,3.54,1
1,2.15,12.894194379060464,1.86,1
1,0.6,12.894194379060464,1.25,1
1,4.1,15.0,3.16,1
1,3.9,12.894194379060464,2.76,1
1,1.5,12.894194379060464,2.35,1
1,3.2,12.894194379060464,5.0,1
1,1.02,12.894194379060464,0.0,0
3,1.69,12.894194379060464,2.45,1
1,8.4,27.5,0.0,0
1,0.8,12.894194379060464,2.5,1
6,1.35,12.894194379060464,2.08,1
3,0.75,12.894194379060464,0.0,0
3,0.89,12.894194379060464,0.0,0
1,1.67,13.0,0.0,0
1,4.2,17.0,2.0,0
5,6.23,20.0,0.0,0
1,0.74,12.894194379060464,1.26,1
1,1.13,12.894194379060464,0.0,0
1,1.0,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.05,1
1,0.8,12.894194379060464,0.0,0
1,2.56,12.894194379060464,2.16,1
2,4.99,20.0,4.26,1
1,2.2,12.894194379060464,1.0,0
1,1.6,12.894194379060464,0.0,0
1,10.65,34.5,3.0,0
1,0.3,12.894194379060464,1.05,1
1,7.0,21.5,0.0,0
1,7.6,24.5,0.0,0
1,2.3,12.894194379060464,0.0,0
2,1.4,12.894194379060464,0.0,0
2,3.24,13.5,1.2,0
4,8.3,33.0,0.0,0
1,15.8,61.0,18.05,1
2,2.4,12.894194379060464,2.55,1
2,5.78,21.0,0.0,0
1,1.2,12.894194379060464,0.0,0
2,1.01,12.894194379060464,0.0,0
3,5.01,18.0,3.86,1
2,14.6,42.0,0.0,0
1,1.6,12.894194379060464,2.0,1
1,6.7,23.0,0.0,0
1,1.6,12.894194379060464,2.2,1
1,3.9,16.0,3.45,1
4,1.7,12.894194379060464,2.55,1
5,2.06,14.5,0.0,0
2,0.71,12.894194379060464,1.0,1
1,12.3,42.5,0.0,0
3,1.51,12.894194379060464,2.66,1
4,3.8,15.0,3.25,1
1,1.23,12.894194379060464,0.0,0
1,2.1,12.894194379060464,1.4,0
2,0.86,12.894194379060464,0.0,0
1,1.2,12.894194379060464,1.8,1
2,0.68,12.894194379060464,1.16,1
4,1.79,12.894194379060464,1.66,1
1,1.17,12.894194379060464,0.0,0
1,1.4,12.894194379060464,2.3,1
1,21.4,52.0,10.0,0
2,2.51,12.894194379060464,0.0,0
1,3.1,14.0,3.05,1
1,1.41,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.0,0
2,2.4,12.894194379060464,2.36,1
1,1.6,12.894194379060464,2.06,1
1,1.15,12.894194379060464,1.95,1
1,1.9,12.894194379060464,2.16,1
5,0.49,12.894194379060464,0.86,1
1,0.9,12.894194379060464,0.0,0
1,3.52,14.5,3.16,1
5,2.88,12.894194379060464,0.0,0
1,2.8,15.5,4.85,1
1,14.2,40.5,0.0,0
1,1.38,12.894194379060464,2.46,1
1,1.2,12.894194379060464,2.2,1
1,0.4,12.894194379060464,1.05,1
1,0.92,12.894194379060464,0.78,0
1,1.64,12.894194379060464,0.0,0
1,3.8,17.0,3.55,1
1,5.0,24.0,5.15,1
3,2.56,14.5,2.0,0
1,18.97,52.0,11.71,1
1,1.1,12.894194379060464,1.46,1
1,1.1,12.894194379060464,1.0,0
1,5.0,22.0,0.0,0
1,10.09,28.0,0.0,0
2,1.13,12.894194379060464,1.5,1
1,1.36,12.894194379060464,0.0,0
1,17.6,64.0,14.07,1
2,1.21,12.894194379060464,1.96,1
3,2.03,12.894194379060464,2.36,1
4,1.07,12.894194379060464,2.49,1
1,0.9,12.894194379060464,0.0,0
1,18.8,52.0,5.44,0
1,1.77,12.894194379060464,0.0,0
1,1.47,12.894194379060464,1.86,1
1,0.5,12.894194379060464,1.35,1
1,1.7,12.894194379060464,2.15,1
1,1.95,12.894194379060464,2.26,1
2,0.64,12.894194379060464,1.62,0
1,1.99,12.894194379060464,2.16,1
1,0.56,12.894194379060464,0.0,0
1,0.92,12.894194379060464,0.0,0
1,4.76,18.0,0.0,0
2,2.1,12.894194379060464,2.35,1
1,0.4,12.894194379060464,0.0,0
3,1.54,12.894194379060464,1.66,1
2,0.93,12.894194379060464,1.86,1
1,1.43,12.894194379060464,0.0,0
1,1.19,12.894194379060464,1.82,1
1,9.6,30.5,6.35,1
1,2.0,12.894194379060464,2.66,1
1,2.72,12.894194379060464,2.56,1
1,4.6,19.5,5.05,1
1,18.79,52.0,11.71,1
5,1.61,12.894194379060464,1.0,0
2,1.53,12.894194379060464,1.0,0
1,0.5,12.894194379060464,0.0,0
1,0.5,12.894194379060464,1.45,1
1,0.56,12.894194379060464,0.68,0
1,0.16,12.894194379060464,1.74,1
1,1.3,12.894194379060464,2.35,1
2,1.5,12.894194379060464,2.3,1
2,1.17,12.894194379060464,2.32,1
2,1.53,12.894194379060464,2.36,1
1,1.1,12.894194379060464,0.0,0
1,1.43,12.894194379060464,3.24,1
1,3.72,14.5,3.82,1
2,1.2,12.894194379060464,2.15,1
5,1.84,12.894194379060464,0.0,0
1,14.92,44.0,0.0,0
1,1.09,12.894194379060464,1.0,0
1,3.37,14.5,0.0,0
2,22.09,52.0,7.0,0
1,1.2,12.894194379060464,0.0,0
1,5.11,16.0,2.0,0
1,3.3,19.5,1.0,0
4,3.9,17.0,0.0,0
1,1.53,12.894194379060464,2.16,1
1,17.07,52.0,11.71,1
5,3.92,14.5,1.5,0
1,9.04,27.5,6.81,1
1,2.2,14.5,3.15,1
1,2.22,12.894194379060464,2.56,1
1,1.4,12.894194379060464,0.0,0
2,16.27,52.0,10.0,0
1,10.48,30.0,7.31,1
1,1.9,12.894194379060464,2.86,1
2,1.4,12.894194379060464,2.45,1
1,1.62,12.894194379060464,1.96,1
4,1.67,12.894194379060464,0.0,0
1,4.0,15.0,4.08,1
2,0.5,12.894194379060464,1.58,1
2,0.68,12.894194379060464,0.0,0
1,14.4,40.5,0.0,0
1,1.57,12.894194379060464,0.0,0
1,0.45,12.894194379060464,0.0,0
3,1.8,12.894194379060464,1.5,0
5,2.45,13.0,0.0,0
1,2.5,14.0,1.53,0
5,15.65,42.5,0.0,0
1,2.4,12.894194379060464,0.0,0
1,2.5,14.5,3.05,1
1,0.84,12.894194379060464,1.66,1
1,0.8,12.894194379060464,1.45,1
1,1.23,13.5,0.0,0
4,3.97,15.5,0.0,0
1,0.87,12.894194379060464,1.56,1
5,1.37,12.894194379060464,1.46,1
1,1.2,12.894194379060464,1.65,1
1,1.0,12.894194379060464,1.0,0
1,0.7,12.894194379060464,0.0,0
1,2.43,12.894194379060464,2.46,1
3,4.9,15.0,0.0,0
4,1.22,12.894194379060464,1.5,0
2,1.61,12.894194379060464,2.49,1
2,1.2,12.894194379060464,2.05,1
5,0.69,12.894194379060464,1.45,1
1,0.6,12.894194379060464,0.0,0
5,2.3,15.5,0.0,0
1,2.5,12.894194379060464,0.0,0
1,6.3,23.5,0.0,0
1,2.5,12.894194379060464,0.0,0
1,0.9,12.894194379060464,0.0,0
1,1.0,12.894194379060464,0.0,0
1,2.63,12.894194379060464,2.36,1
1,0.39,12.894194379060464,0.0,0
1,1.56,12.894194379060464,0.0,0
4,0.97,12.894194379060464,0.0,0
6,2.01,12.894194379060464,1.96,1
1,1.68,12.894194379060464,0.0,0
5,0.9,12.894194379060464,2.49,1
1,2.0,12.894194379060464,2.05,1
1,2.82,15.0,5.04,1
1,3.1,12.894194379060464,3.3,1
5,1.31,12.894194379060464,1.56,1
1,0.85,12.894194379060464,0.75,0
1,0.56,12.894194379060464,0.0,0
1,15.72,49.0,12.45,1
2,1.54,12.894194379060464,2.66,1
1,0.82,12.894194379060464,1.45,1
1,0.5,12.894194379060464,2.0,1
1,7.87,28.0,4.47,0
1,1.5,12.894194379060464,2.05,1
1,3.16,18.5,0.0,0
1,1.0,12.894194379060464,1.7,1
1,0.94,12.894194379060464,1.36,1
1,2.01,12.894194379060464,1.5,0
2,1.03,12.894194379060464,2.0,1
1,0.0,12.894194379060464,14.0,1
1,2.3,12.894194379060464,1.08,0
1,0.5,12.894194379060464,1.59,1
1,4.3,16.0,4.2,1
1,0.96,12.894194379060464,1.17,0
1,1.5,12.894194379060464,0.0,0
1,3.05,14.0,0.0,0
2,2.95,13.5,0.0,0
3,1.1,12.894194379060464,0.0,0
1,0.42,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.15,1
1,1.85,12.894194379060464,2.16,1
1,11.6,32.0,3.0,0
1,1.3,12.894194379060464,0.0,0
5,1.14,12.894194379060464,1.46,1
1,8.53,52.0,12.0,1
1,2.5,14.0,2.95,1
1,2.38,12.894194379060464,0.0,0
2,10.22,42.0,0.0,0
5,2.57,12.894194379060464,0.0,0
1,1.25,12.894194379060464,0.0,0
3,3.39,14.0,0.0,0
5,1.97,14.0,2.96,1
1,1.5,12.894194379060464,0.7,0
2,1.3,12.894194379060464,2.05,1
1,10.16,31.0,11.27,1
1,3.76,18.0,3.76,1
1,1.44,12.894194379060464,1.76,1
1,1.1,12.894194379060464,0.0,0
1,4.8,19.0,0.0,0
1,1.81,12.894194379060464,0.0,0
1,3.0,14.0,0.0,0
1,1.3,12.894194379060464,0.0,0
1,0.4,12.894194379060464,0.95,1
3,2.61,12.894194379060464,2.36,1
1,2.6,12.894194379060464,2.55,1
1,2.7,20.5,0.0,0
0,2.0,12.894194379060464,3.3,1
1,0.05,12.894194379060464,0.0,0
1,1.54,12.894194379060464,3.58,1
1,1.6,12.894194379060464,0.0,0
1,1.4,12.894194379060464,1.47,0
1,3.2,25.5,5.25,1
5,2.15,12.894194379060464,2.16,1
5,3.65,14.5,0.0,0
1,2.7,12.894194379060464,0.0,0
1,2.6,12.894194379060464,0.0,0
1,1.2,12.894194379060464,1.56,1
1,1.1,12.894194379060464,0.0,0
3,0.8,12.894194379060464,0.0,0
1,0.8,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.55,1
5,2.19,12.894194379060464,2.16,1
1,0.6,12.894194379060464,1.0,1
1,1.16,12.894194379060464,1.66,1
1,2.06,12.894194379060464,1.96,1
1,1.17,12.894194379060464,0.0,0
1,1.94,15.5,5.19,1
1,1.3,12.894194379060464,2.55,1
2,0.9,13.0,0.0,0
1,1.2,12.894194379060464,1.5,1
1,1.4,12.894194379060464,2.0,1
1,1.09,12.894194379060464,1.36,1
1,1.5,12.894194379060464,0.0,0
1,1.6,12.894194379060464,0.0,0
1,3.8,15.5,3.36,1
1,1.3,12.894194379060464,0.0,0
1,18.55,52.0,0.0,0
1,1.2,12.894194379060464,1.95,1
5,3.14,12.894194379060464,0.0,0
1,1.3,12.894194379060464,1.45,1
1,4.5,17.5,3.75,1
1,3.4,13.0,0.0,0
1,2.92,14.5,2.0,0
1,3.47,15.0,2.5,0
1,1.89,12.894194379060464,1.66,1
1,1.54,12.894194379060464,0.0,0
1,1.9,12.894194379060464,1.85,1
1,4.6,19.0,2.0,0
1,1.8,12.894194379060464,0.0,0
1,2.03,12.894194379060464,2.0,1
2,0.6,12.894194379060464,1.55,1
1,1.5,12.894194379060464,0.0,0
1,0.57,12.894194379060464,1.74,1
4,7.05,21.0,4.0,0
1,1.5,12.894194379060464,3.65,1
1,2.72,13.5,2.14,0
1,1.1,12.894194379060464,1.65,1
1,2.6,12.894194379060464,2.16,1
2,1.4,12.894194379060464,1.55,1
1,5.04,21.0,4.36,1
0,0.9,12.894194379060464,1.0,0
1,7.05,23.5,0.0,0
1,0.2,12.894194379060464,1.2,1
2,1.0,12.894194379060464,1.35,1
1,1.6,12.894194379060464,2.16,1
1,3.41,12.894194379060464,0.0,0
1,0.8,12.894194379060464,0.5,0
1,2.6,13.5,3.55,1
1,0.59,12.894194379060464,1.44,1
1,2.71,12.894194379060464,2.86,1
1,0.4,12.894194379060464,0.0,0
1,1.55,12.894194379060464,0.0,0
5,1.3,12.894194379060464,2.94,1
1,22.6,67.5,0.0,0
5,2.24,16.0,3.36,1
1,2.3,14.0,1.0,0
1,3.1,18.0,3.75,1
1,1.7,12.894194379060464,1.85,1
1,0.8,12.894194379060464,0.0,0
1,4.6,19.0,4.06,1
1,2.8,16.5,4.3,1
1,1.04,12.894194379060464,1.56,1
3,0.6,12.894194379060464,1.0,1
1,0.9,12.894194379060464,2.0,1
1,4.2,18.5,0.0,0
2,1.38,12.894194379060464,3.39,1
1,2.12,12.894194379060464,0.0,0
1,3.21,12.894194379060464,2.76,1
1,1.8,12.894194379060464,0.0,0
2,0.53,12.894194379060464,0.0,0
1,10.5,36.0,5.0,0
1,11.1,36.0,7.35,1
2,1.3,12.894194379060464,1.0,0
2,1.3,12.894194379060464,0.0,0
1,0.8,12.894194379060464,0.0,0
4,1.51,16.0,4.2,1
1,1.5,12.894194379060464,1.5,1
1,0.87,12.894194379060464,0.0,0
1,0.55,12.894194379060464,0.0,0
5,6.69,21.0,4.0,0
1,0.54,12.894194379060464,0.0,0
1,3.3,16.5,4.3,1
1,1.1,12.894194379060464,1.62,0
1,2.11,12.894194379060464,2.16,1
1,1.3,12.894194379060464,1.55,1
3,2.0,12.894194379060464,1.1,0
1,2.2,13.5,2.85,1
1,0.85,12.894194379060464,1.36,1
1,2.6,15.0,1.0,0
1,0.9,12.894194379060464,1.8,1
1,1.6,12.894194379060464,2.0,1
1,1.5,12.894194379060464,1.75,1
1,1.93,12.894194379060464,2.46,1
1,2.6,19.0,5.0,1
1,2.7,12.894194379060464,1.0,0
1,0.9,12.894194379060464,0.0,0
1,9.3,30.5,2.0,0
1,1.84,12.894194379060464,2.0,1
5,0.93,12.894194379060464,1.0,0
1,1.1,12.894194379060464,0.0,0
2,0.5,12.894194379060464,0.0,0
1,6.1,19.0,3.95,1
1,0.5,12.894194379060464,0.0,0
2,5.16,18.5,0.0,0
1,6.0,31.5,5.55,0
1,0.78,12.894194379060464,0.0,0
2,0.3,12.894194379060464,1.0,1
1,1.7,12.894194379060464,3.35,1
5,1.07,12.894194379060464,1.36,1
1,1.6,12.894194379060464,2.55,1
2,1.3,12.894194379060464,0.0,0
1,3.6,13.5,1.0,0
1,0.79,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.36,1
1,0.29,12.894194379060464,0.0,0
1,9.34,31.5,0.0,0
1,0.74,12.894194379060464,0.0,0
2,2.13,14.0,2.96,1
1,0.93,12.894194379060464,2.7,1
1,2.04,12.894194379060464,1.3,0
3,0.5,12.894194379060464,0.0,0
2,1.1,12.894194379060464,0.0,0
2,0.0,12.894194379060464,0.0,0
3,1.3,12.894194379060464,0.0,0
2,1.94,12.894194379060464,2.08,1
1,3.0,12.894194379060464,2.5,1
1,5.61,25.0,5.16,1
1,0.44,12.894194379060464,0.96,1
1,1.2,12.894194379060464,1.46,1
1,0.99,12.894194379060464,1.56,1
1,13.6,40.0,0.0,0
1,0.7,12.894194379060464,0.0,0
1,31.95,131.0,0.0,0
2,1.0,12.894194379060464,2.0,1
4,0.84,12.894194379060464,0.0,0
1,0.44,12.894194379060464,0.0,0
1,1.9,12.894194379060464,1.0,0
2,1.09,12.894194379060464,0.0,0
1,16.82,52.0,11.71,1
1,2.3,12.894194379060464,1.5,0
3,2.9,16.5,0.0,0
6,2.26,12.894194379060464,0.0,0
1,5.96,18.5,3.96,1
1,28.2,52.0,11.71,1
3,0.4,12.894194379060464,0.0,0
1,1.8,12.894194379060464,1.0,0
1,0.9,12.894194379060464,0.0,0
2,1.2,12.894194379060464,2.55,1
5,0.58,12.894194379060464,1.66,1
1,1.4,12.894194379060464,1.32,0
1,0.65,12.894194379060464,1.36,1
1,1.2,12.894194379060464,1.65,1
1,1.48,12.894194379060464,1.0,0
2,0.2,12.894194379060464,1.05,1
2,2.7,16.0,2.6,0
1,1.2,12.894194379060464,0.93,0
1,11.3,32.5,7.25,1
2,1.36,12.894194379060464,1.86,1
3,1.2,12.894194379060464,0.0,0
2,0.29,12.894194379060464,0.96,1
1,2.1,12.894194379060464,1.0,0
1,2.1,15.0,1.0,0
1,1.1,12.894194379060464,0.0,0
3,6.91,21.5,4.56,1
1,0.5,12.894194379060464,0.96,1
3,1.69,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.35,1
4,2.81,15.5,3.26,1
1,2.4,12.894194379060464,0.0,0
1,1.1,12.894194379060464,0.0,0
1,1.84,17.0,3.76,1
1,1.7,12.894194379060464,2.45,1
1,0.6,12.894194379060464,0.0,0
1,1.6,12.894194379060464,0.0,0
1,2.8,12.894194379060464,2.0,0
5,0.59,12.894194379060464,1.2,1
1,1.02,12.894194379060464,2.16,1
1,20.23,57.5,0.0,0
4,0.98,12.894194379060464,1.7,1
1,7.31,23.0,4.76,1
3,4.61,15.5,0.0,0
1,1.1,12.894194379060464,1.0,0
1,1.3,12.894194379060464,0.0,0
2,1.6,12.894194379060464,2.8,1
1,1.68,12.894194379060464,1.96,1
1,2.2,12.894194379060464,0.0,0
1,2.5,12.894194379060464,2.65,1
5,1.76,12.894194379060464,2.06,1
2,0.96,12.894194379060464,1.32,0
1,1.38,12.894194379060464,1.0,0
2,3.0,12.894194379060464,3.2,1
1,2.0,12.894194379060464,2.66,1
1,7.1,26.0,0.0,0
1,1.05,12.894194379060464,1.26,1
1,5.51,19.0,4.16,1
1,0.44,12.894194379060464,0.86,1
5,1.6,12.894194379060464,2.06,1
1,0.8,12.894194379060464,1.0,0
2,0.4,12.894194379060464,1.0,1
1,9.98,28.5,6.0,1
1,0.51,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.25,1
1,1.67,12.894194379060464,2.94,1
1,1.72,13.5,3.58,1
1,0.5,12.894194379060464,1.45,1
1,9.6,32.0,3.0,0
1,17.7,52.0,11.7,1
3,5.94,23.0,4.86,1
1,3.2,14.0,0.5,0
3,1.35,12.894194379060464,1.76,1
1,3.12,13.5,2.66,0
1,0.54,12.894194379060464,1.06,1
1,3.2,12.894194379060464,0.0,0
1,1.26,12.894194379060464,2.49,1
1,0.9,12.894194379060464,1.75,1
2,7.52,24.5,0.0,0
2,0.35,12.894194379060464,0.0,0
1,6.38,24.0,2.0,0
5,2.37,12.894194379060464,2.06,1
1,0.94,12.894194379060464,1.46,1
1,1.13,12.894194379060464,2.58,1
1,1.4,12.894194379060464,1.65,1
1,2.9,14.5,3.05,1
1,0.3,12.894194379060464,0.0,0
1,1.13,12.894194379060464,0.0,0
2,1.38,12.894194379060464,2.06,1
3,5.82,20.5,0.0,0
3,8.0,23.5,4.85,1
1,0.49,12.894194379060464,1.36,1
1,1.02,12.894194379060464,1.56,1
1,1.76,12.894194379060464,0.0,0
2,16.26,52.0,14.64,1
3,1.93,12.894194379060464,1.0,0
1,2.8,14.5,3.15,1
1,1.0,12.894194379060464,1.01,0
1,2.1,12.894194379060464,0.0,0
1,1.8,12.894194379060464,0.0,0
1,2.77,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.55,1
1,8.1,24.0,6.1,1
1,0.59,12.894194379060464,1.0,1
1,0.9,12.894194379060464,1.2,0
1,1.9,12.894194379060464,0.0,0
1,1.27,12.894194379060464,1.66,1
1,3.2,12.894194379060464,0.0,0
1,2.83,12.894194379060464,2.56,1
3,1.5,12.894194379060464,2.15,1
1,7.2,22.0,4.0,0
1,5.4,19.5,4.25,1
5,1.71,12.894194379060464,2.16,1
1,0.76,12.894194379060464,0.0,0
1,3.2,12.894194379060464,2.75,1
1,0.6,12.894194379060464,1.3,1
4,3.11,12.894194379060464,2.46,1
4,1.9,12.894194379060464,2.25,1
1,1.68,12.894194379060464,1.96,1
3,0.8,12.894194379060464,1.55,1
1,0.0,12.894194379060464,0.0,0
1,7.96,27.5,6.81,1
2,1.22,12.894194379060464,0.0,0
1,0.6,12.894194379060464,2.05,1
1,3.56,13.5,2.96,1
1,1.7,12.894194379060464,1.0,0
2,2.6,12.894194379060464,0.0,0
1,1.2,12.894194379060464,0.0,0
2,6.2,23.5,0.0,0
1,3.4,13.5,2.95,1
1,1.2,12.894194379060464,1.0,0
1,4.95,16.5,3.46,1
1,1.82,12.894194379060464,0.0,0
1,0.4,12.894194379060464,1.0,1
1,0.61,12.894194379060464,1.16,1
5,1.02,12.894194379060464,1.56,1
1,1.2,12.894194379060464,0.0,0
1,17.56,52.0,0.0,0
1,5.6,29.5,6.06,1
1,1.7,12.894194379060464,0.0,0
1,1.4,12.894194379060464,1.75,1
1,6.1,24.0,4.95,1
1,9.5,35.5,0.0,0
5,2.52,12.894194379060464,2.56,1
1,0.6,12.894194379060464,1.2,1
1,1.82,12.894194379060464,0.0,0
1,2.17,12.894194379060464,2.56,1
1,1.0,12.894194379060464,1.25,1
2,16.7,80.0,0.0,0
1,1.0,12.894194379060464,1.75,1
1,1.2,12.894194379060464,1.55,1
3,2.0,12.894194379060464,2.05,1
2,6.55,19.0,7.75,1
1,2.8,13.5,4.4,1
6,3.13,14.0,0.0,0
2,17.97,66.0,15.96,1
5,1.79,12.894194379060464,2.06,1
1,2.12,12.894194379060464,2.0,1
1,8.74,26.5,6.71,1
1,2.1,12.894194379060464,2.0,0
1,0.99,12.894194379060464,1.17,0
1,0.8,12.894194379060464,0.0,0
2,0.74,12.894194379060464,1.0,0
1,1.01,12.894194379060464,0.0,0
1,1.1,12.894194379060464,1.55,1
1,10.0,29.0,5.0,0
1,10.1,28.5,0.0,0
1,1.6,12.894194379060464,1.0,0
1,3.4,20.5,4.25,1
1,10.26,31.0,2.0,0
1,0.78,12.894194379060464,0.0,0
1,3.9,13.0,0.0,0
1,1.5,12.894194379060464,0.0,0
1,0.61,12.894194379060464,0.0,0
1,0.64,12.894194379060464,1.16,1
1,0.86,12.894194379060464,1.58,1
2,1.22,12.894194379060464,0.0,0
4,1.0,12.894194379060464,1.45,1
1,1.47,12.894194379060464,0.0,0
1,3.8,18.5,5.75,1
1,8.2,25.5,0.0,0
1,1.4,12.894194379060464,2.15,1
1,1.0,12.894194379060464,0.5,0
1,3.4,18.5,4.8,1
5,0.49,12.894194379060464,0.0,0
1,1.7,12.894194379060464,1.85,1
1,2.9,12.894194379060464,0.0,0
1,1.06,12.894194379060464,0.93,0
1,1.9,12.894194379060464,0.0,0
1,2.21,12.894194379060464,0.0,0
5,0.23,12.894194379060464,0.0,0
1,4.3,24.5,4.0,0
3,6.4,21.0,0.0,0
1,1.07,12.894194379060464,1.24,0
1,8.1,28.5,5.95,1
1,0.58,12.894194379060464,1.06,1
2,0.8,12.894194379060464,1.35,1
1,0.21,12.894194379060464,0.76,1
1,0.9,12.894194379060464,1.55,1
5,1.21,12.894194379060464,2.16,1
1,1.2,12.894194379060464,1.75,1
1,0.65,12.894194379060464,1.26,1
3,1.43,12.894194379060464,2.0,1
1,1.42,12.894194379060464,2.45,1
1,0.88,12.894194379060464,0.0,0
1,1.3,12.894194379060464,1.0,0
1,2.15,12.894194379060464,0.0,0
1,2.5,12.894194379060464,0.0,0
2,1.0,12.894194379060464,0.0,0
1,2.3,12.894194379060464,3.8,1
1,0.0,12.894194379060464,0.0,0
1,1.6,12.894194379060464,1.96,1
1,1.2,12.894194379060464,1.75,1
1,1.6,12.894194379060464,2.0,1
1,0.85,12.894194379060464,0.0,0
1,1.77,12.894194379060464,2.46,1
1,18.5,52.0,12.0,1
1,4.4,18.5,3.0,0
2,0.97,12.894194379060464,0.0,0
2,0.8,12.894194379060464,2.05,1
2,2.75,12.894194379060464,2.76,1
5,12.7,45.0,12.89,1
1,2.49,12.894194379060464,2.36,1
1,1.09,12.894194379060464,1.46,1
1,1.3,12.894194379060464,3.0,1
1,19.32,52.0,12.57,1
1,1.4,12.894194379060464,1.4,0
2,0.85,12.894194379060464,2.08,1
3,2.52,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.35,1
1,6.79,23.0,3.0,0
1,1.0,12.894194379060464,1.7,1
4,1.31,12.894194379060464,0.0,0
1,1.7,12.894194379060464,1.0,0
1,6.28,30.5,0.0,0
1,1.6,13.0,2.75,1
1,18.8,52.0,10.0,0
1,1.4,12.894194379060464,0.0,0
1,1.5,12.894194379060464,1.85,1
1,1.0,12.894194379060464,1.25,1
1,0.52,12.894194379060464,1.29,1
1,1.45,12.894194379060464,2.0,0
1,0.7,12.894194379060464,1.05,1
1,18.62,52.0,12.61,1
2,1.4,12.894194379060464,0.0,0
1,0.92,12.894194379060464,1.76,1
1,4.8,15.5,0.0,0
5,0.5,12.894194379060464,1.0,1
1,4.46,20.5,0.0,0
1,1.1,12.894194379060464,1.45,1
1,1.8,12.894194379060464,3.05,1
2,0.86,12.894194379060464,1.46,1
1,1.22,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.17,0
1,2.8,16.5,3.2,0
1,1.65,12.894194379060464,1.0,0
1,9.87,29.5,7.31,1
1,1.9,12.894194379060464,2.25,1
6,1.05,12.894194379060464,0.0,0
5,3.72,18.5,4.82,1
1,1.85,12.894194379060464,1.96,1
1,18.91,59.5,6.0,0
1,1.2,12.894194379060464,0.0,0
1,2.57,14.5,2.0,0
1,0.5,12.894194379060464,1.7,1
1,0.9,13.5,2.85,1
1,2.5,12.894194379060464,1.5,0
2,17.7,52.0,0.0,0
1,1.7,12.894194379060464,0.0,0
2,1.7,12.894194379060464,1.0,0
3,2.27,12.894194379060464,0.0,0
5,2.37,12.894194379060464,0.0,0
1,1.39,12.894194379060464,2.26,1
1,5.2,23.5,2.5,0
1,21.71,59.5,10.0,0
1,1.32,12.894194379060464,2.0,1
4,5.7,22.5,0.0,0
1,1.04,12.894194379060464,0.0,0
1,2.07,12.894194379060464,0.0,0
1,4.46,19.5,4.06,1
